LAMMPS data file via write_data, version 22 Sep 2017, timestep = 8200100

1728 atoms
2 atom types

-1.6119762500000001e+00 3.7981591090000002e+01 xlo xhi
-1.6119762500000001e+00 3.7981591090000002e+01 ylo yhi
-1.6119762500000001e+00 3.7981591090000002e+01 zlo zhi

Masses

1 22.99
2 35.453

PairIJ Coeffs # born/coul/long

1 1 6.081159945 0.317 2.340 24.180706607 -11.514622194 # Na-Na
2 2 3.648695967 0.317 3.170 1699.6202181 -3353.6337139 # Cl-Cl
1 2 4.864927956 0.317 2.755 161.20471071 -200.06656061 # Na-Cl

Atoms # full

1181 1181 2 -1.0000000000000000e+00 1.3033682487020855e+01 7.7645914692811555e+00 5.3562335418835003e+00 5 3 -2
1134 1134 2 -1.0000000000000000e+00 1.1384715629985971e+01 1.0209198265098509e+01 2.1674029629644798e+00 -2 8 3
1270 1270 2 -1.0000000000000000e+00 1.3894645161592116e+01 2.9680761307105050e+00 2.1256706430444678e+00 -5 0 -6
507 507 1 1.0000000000000000e+00 1.2063567324702417e+01 5.6748115923830431e+00 7.0929797050727039e+00 0 -8 7
1184 1184 2 -1.0000000000000000e+00 1.4041327291308189e+01 -1.4167084543428803e+00 1.9088848030042003e+00 8 -3 -1
237 237 1 1.0000000000000000e+00 1.2143880273456205e+01 1.7931253425933238e+00 4.2959711128650042e+00 -1 2 7
92 92 1 1.0000000000000000e+00 1.1645259891128029e+01 7.8154639986374876e+00 -3.0552118400163153e-01 1 -4 1
1594 1594 2 -1.0000000000000000e+00 9.9589357514157513e+00 6.0907105699005006e+00 3.9957575426565117e-01 -2 5 -4
727 727 1 1.0000000000000000e+00 1.7578554103459016e+01 5.4988919000646730e+00 7.4877088370925016e+00 0 -3 5
176 176 1 1.0000000000000000e+00 9.8133462003713277e+00 1.4939696316060596e+00 7.2306919642424496e+00 6 4 3
1474 1474 2 -1.0000000000000000e+00 1.6930923672779535e+01 8.6152440148107345e+00 7.0510397489887673e+00 5 -7 -9
672 672 1 1.0000000000000000e+00 1.2071741339861909e+01 4.0277738916853618e+00 6.3636828109705856e-01 -7 -1 -2
998 998 2 -1.0000000000000000e+00 1.7424491230655214e+01 5.7046879224621980e+00 4.1112846704176071e+00 -1 1 5
1460 1460 2 -1.0000000000000000e+00 1.1925218299432304e+01 6.6494990280638566e-01 6.3497948823820467e+00 4 4 9
1144 1144 2 -1.0000000000000000e+00 1.7343584048842636e+01 -4.3230909220888729e-02 5.7945560324706857e+00 0 5 3
1711 1711 2 -1.0000000000000000e+00 1.2636327017925854e+01 5.4833795245402914e+00 -1.5184509288106236e+00 4 1 9
1294 1294 2 -1.0000000000000000e+00 -3.4143856466710226e-01 1.6863762612288898e+01 8.1679376323432340e+00 -6 -5 1
161 161 1 1.0000000000000000e+00 1.2262511324798343e+01 -1.4341454542364569e+00 7.9136523007335944e+00 -4 3 -1
1164 1164 2 -1.0000000000000000e+00 6.1275838670906326e+00 1.6299712710525345e+01 7.1721956941607168e+00 -12 -5 -8
442 442 1 1.0000000000000000e+00 1.0710314954969420e-01 1.6385224729737722e+01 5.8514141856195359e+00 -3 7 1
1021 1021 2 -1.0000000000000000e+00 8.1067226535056793e+00 1.7758089154791399e+01 1.0398799772533656e+00 5 2 2
347 347 1 1.0000000000000000e+00 -1.2658630633345140e+00 1.1980602260462001e+01 2.8079474831980851e+00 -3 2 6
962 962 2 -1.0000000000000000e+00 8.3864630954748378e+00 1.1163446090301989e+01 6.8628006762356542e+00 -2 14 5
316 316 1 1.0000000000000000e+00 6.2299979593687969e+00 9.0738969819215995e+00 5.9855507292978718e+00 -5 11 -3
638 638 1 1.0000000000000000e+00 4.9131012567625829e+00 8.8023419603061370e+00 -6.0896957214463188e-01 -2 6 6
405 405 1 1.0000000000000000e+00 3.1889493150374122e+00 1.0062847070280755e+01 2.5639338094668838e+00 -1 7 2
79 79 1 1.0000000000000000e+00 3.0663350884105331e+00 1.4013645108154160e+01 -3.7852876481753789e-01 -3 9 4
1621 1621 2 -1.0000000000000000e+00 1.2755063963040152e+00 1.2092467206700499e+01 6.7674273565127618e-01 2 -8 7
654 654 1 1.0000000000000000e+00 5.5348336129092450e+00 1.7344356181591678e+01 4.4649673686118652e+00 7 4 0
1532 1532 2 -1.0000000000000000e+00 4.9785316549756322e+00 1.0992396202731136e+01 7.4529691530350628e-01 2 -1 5
1565 1565 2 -1.0000000000000000e+00 1.2698645552648919e+00 1.0028455586094465e+01 4.6464982023522161e+00 5 3 0
625 625 1 1.0000000000000000e+00 9.7245133406782758e-01 1.1149609045795449e+01 6.8792449576054056e+00 -2 0 3
166 166 1 1.0000000000000000e+00 5.8162017608723167e+00 1.2627916563060500e+01 3.0515497129946114e+00 10 2 8
1697 1697 2 -1.0000000000000000e+00 5.1441793298009229e+00 1.5374468565343358e+01 2.2075134923425614e+00 11 3 4
1009 1009 2 -1.0000000000000000e+00 1.1589182975086282e-01 1.3753013561072768e+01 6.3918478796033655e+00 -6 11 -2
601 601 1 1.0000000000000000e+00 6.4270299945659763e+00 1.6038001157572747e+01 1.5543891626438006e-01 4 -5 -6
301 301 1 1.0000000000000000e+00 9.1071863994923508e+00 1.4524155651508700e+01 5.8788057054406861e+00 -1 1 15
1400 1400 2 -1.0000000000000000e+00 4.7050435307346232e+00 1.0873720990256263e+01 4.2475315505254132e+00 -1 2 0
1534 1534 2 -1.0000000000000000e+00 5.3632347300668881e+00 1.3982008763305560e+01 -1.6016380316203889e+00 1 -12 3
1424 1424 2 -1.0000000000000000e+00 9.2142176122677541e-02 1.6655761134752293e+01 1.4541579603065389e+00 5 5 5
247 247 1 1.0000000000000000e+00 -8.5030374934366915e-01 1.2066541916601455e+01 -8.1840897576688387e-01 -7 -6 -1
797 797 1 1.0000000000000000e+00 5.3036755596364879e-02 1.7054853134137808e+01 -1.5281834162595258e+00 2 1 -5
255 255 1 1.0000000000000000e+00 7.4503515533372449e+00 1.2509831640492759e+01 -1.4964202431721538e+00 8 8 -5
578 578 1 1.0000000000000000e+00 1.4601017048913935e+01 1.7086112992167653e+01 8.1191102538817306e-01 1 -5 10
1527 1527 2 -1.0000000000000000e+00 1.7010544781117900e+01 1.5629173070050198e+01 1.2301703923853446e+00 4 -5 1
1433 1433 2 -1.0000000000000000e+00 1.3652056154872117e+01 1.3415750044736541e+01 1.7392389707229250e+00 10 1 3
1392 1392 2 -1.0000000000000000e+00 1.1677794495663196e+01 1.7408723798372570e+01 -3.8077201024841617e-01 -3 5 4
184 184 1 1.0000000000000000e+00 1.6945963984974536e+01 1.6057887731280410e+01 6.2918639732743271e+00 -1 1 5
822 822 1 1.0000000000000000e+00 1.4381560022822161e+01 1.3471385356051112e+01 8.1631903235975578e+00 -7 2 1
1231 1231 2 -1.0000000000000000e+00 1.7817869983936273e+01 1.0328237810159246e+01 3.7578771933124249e+00 11 -2 15
994 994 2 -1.0000000000000000e+00 1.7901873119945005e+01 1.4643656719159393e+01 4.5997923008896580e+00 1 -2 0
1 1 1 1.0000000000000000e+00 1.0536129454888890e+01 1.0107096801147744e+01 5.9058481459732652e+00 4 -6 -3
314 314 1 1.0000000000000000e+00 1.0412274537612589e+01 1.2534258777203728e+01 2.9616219018019510e+00 7 6 5
687 687 1 1.0000000000000000e+00 1.3996963495265108e+01 1.1091904145558001e+01 1.7160655022793532e+00 2 2 2
867 867 2 -1.0000000000000000e+00 1.4158247078923237e+01 1.5678993804959630e+01 5.9049810409029160e+00 -1 7 -4
437 437 1 1.0000000000000000e+00 1.5364489384410867e+01 8.5955867051766166e+00 5.0777831120747949e+00 -5 1 2
1466 1466 2 -1.0000000000000000e+00 1.3953592171587189e+01 9.5814084015241292e+00 -6.1111124566094710e-01 -4 4 6
1095 1095 2 -1.0000000000000000e+00 9.9451145233431646e+00 1.3605681818653084e+01 5.0950589371860067e-01 0 -2 2
1442 1442 2 -1.0000000000000000e+00 1.1922458838861694e+01 1.1783079007992582e+01 5.4232668041119094e+00 0 8 1
577 577 1 1.0000000000000000e+00 1.2395427505129661e+01 1.7326839450665162e+01 5.6090359650607065e+00 -6 1 8
1644 1644 2 -1.0000000000000000e+00 1.0553246287344368e+01 1.5307379757244632e+01 4.1438378566041632e+00 -5 4 -7
556 556 1 1.0000000000000000e+00 1.3427957773047270e+01 1.3494000652511406e+01 4.1757672179327789e+00 -5 5 5
1082 1082 2 -1.0000000000000000e+00 6.4832943287933285e+00 2.9537433699485044e-01 9.7935341754673022e+00 13 6 3
988 988 2 -1.0000000000000000e+00 4.2483640161339000e+00 7.6620962872484544e-03 1.2785579622992437e+01 1 -1 0
930 930 2 -1.0000000000000000e+00 4.3152978132051928e-01 1.7296093262273393e+00 8.9359171695269293e+00 6 -4 -3
694 694 1 1.0000000000000000e+00 3.8321638692253073e+00 1.2281927538656676e+00 1.0493664622163987e+01 3 8 4
111 111 1 1.0000000000000000e+00 1.4967663912914111e+00 4.6661229968785660e+00 1.1379109378727085e+01 5 -2 6
1521 1521 2 -1.0000000000000000e+00 2.5044102917248701e+00 6.6499977702562969e+00 8.5323596324094240e+00 -7 10 0
707 707 1 1.0000000000000000e+00 1.4183220224448465e+00 5.6954227574492196e+00 1.7790197545244251e+01 6 2 11
645 645 1 1.0000000000000000e+00 4.7350737220553629e+00 5.3948903205372130e+00 1.4778435954509602e+01 -11 3 7
1350 1350 2 -1.0000000000000000e+00 3.2807885194455095e+00 7.9082701260687793e+00 1.5790140623093231e+01 -1 -6 3
1633 1633 2 -1.0000000000000000e+00 3.6756660638560184e+00 3.6890006286736499e-02 1.7196460639868967e+01 4 2 2
813 813 1 1.0000000000000000e+00 6.1608377222572352e+00 -1.1808952649841525e-01 1.6909809687793569e+01 8 8 1
357 357 1 1.0000000000000000e+00 2.8070250936629781e+00 2.3852687492464542e+00 1.6286421056994918e+01 8 4 3
447 447 1 1.0000000000000000e+00 7.1512797769643939e+00 4.6663991353161007e+00 1.0368326508237480e+01 -2 -7 -18
1645 1645 2 -1.0000000000000000e+00 6.4097263919714953e+00 6.5886727785615102e+00 1.3207770632261340e+01 3 11 4
488 488 1 1.0000000000000000e+00 6.8354984358364703e+00 -3.5945807348685366e-01 1.2294329453470077e+01 2 3 11
800 800 1 1.0000000000000000e+00 -1.9801819516079180e-01 -8.5384674141187100e-01 1.4098112571829715e+01 3 -5 -5
1622 1622 2 -1.0000000000000000e+00 1.5232437019369769e+00 4.5561187892300330e+00 1.5054408516099189e+01 7 1 -1
886 886 2 -1.0000000000000000e+00 5.4364813339924236e+00 2.7162253111848895e+00 1.6172481298469290e+01 1 9 1
1448 1448 2 -1.0000000000000000e+00 7.2168695577903144e+00 5.6355315487952202e+00 1.7638882609437545e+01 -6 4 0
714 714 1 1.0000000000000000e+00 4.7705784037969362e-01 -1.2172548649940118e+00 9.1784340236168056e+00 -5 -6 1
1010 1010 2 -1.0000000000000000e+00 -5.7910021196660932e-01 4.8839492167459131e+00 1.0328816896831464e+01 4 2 1
1225 1225 2 -1.0000000000000000e+00 4.6903678268614515e+00 4.7752520461588208e+00 1.0176317801192781e+01 -6 7 2
747 747 1 1.0000000000000000e+00 7.6595346236696367e+00 2.8217772727414263e+00 1.6238902500608358e+01 4 8 -1
826 826 1 1.0000000000000000e+00 -1.5902446216756732e+00 9.7596597962308209e+00 1.7563611723950981e+01 1 10 2
183 183 1 1.0000000000000000e+00 -8.6958202115454453e-01 3.4073227000218256e+00 1.5597473186529173e+01 3 0 -1
1658 1658 2 -1.0000000000000000e+00 -7.2892497750503293e-01 -1.4808094230556237e+00 1.1428937408283696e+01 -2 -2 -2
1147 1147 2 -1.0000000000000000e+00 -6.0097916450069588e-01 2.9022658537132120e+00 1.3137175080776307e+01 -5 -6 1
1253 1253 2 -1.0000000000000000e+00 3.2227983681084047e+00 -1.3545696292380704e+00 9.3952548861079688e+00 -2 7 1
1551 1551 2 -1.0000000000000000e+00 3.7588126034606367e-01 3.1327404155971461e+00 1.8047666513955981e+01 -1 -4 -1
408 408 1 1.0000000000000000e+00 5.4715896897701715e+00 7.6768437125857147e+00 1.7801869596666130e+01 -10 3 4
1258 1258 2 -1.0000000000000000e+00 8.0865152395424538e+00 6.7352849767759715e-01 1.5467334537664977e+01 6 -7 10
424 424 1 1.0000000000000000e+00 1.4338605991519842e+01 3.6908060829962652e+00 9.4021845628194747e+00 -1 3 -3
1482 1482 2 -1.0000000000000000e+00 1.2761116969770812e+01 9.7031268133422854e-01 1.7274904211337564e+01 -12 11 -2
394 394 1 1.0000000000000000e+00 9.1230271477114506e+00 6.7913568428991349e+00 1.4338917754076775e+01 -8 -1 -6
1148 1148 2 -1.0000000000000000e+00 1.0909514547140622e+01 4.5950180043409015e+00 1.3814796277535388e+01 -5 2 2
1049 1049 2 -1.0000000000000000e+00 1.0233761416616851e+01 2.2456112197391533e+00 9.6789279034371294e+00 0 3 -2
1080 1080 2 -1.0000000000000000e+00 1.5627500727005854e+01 4.4435092899230186e+00 1.4240715074334769e+01 4 -3 8
681 681 1 1.0000000000000000e+00 1.1924236159813788e+01 5.2891605741834153e+00 1.1814945956122619e+01 7 9 -2
591 591 1 1.0000000000000000e+00 1.1569952855568140e+01 6.9924370088946630e-01 1.1338523764967753e+01 1 -5 -3
947 947 2 -1.0000000000000000e+00 1.3178230715206643e+01 5.9895614505028645e+00 9.2501661328373785e+00 7 -2 3
206 206 1 1.0000000000000000e+00 1.6700235225747438e+01 2.0797167769156082e+00 1.3859343045516406e+01 -2 5 2
1543 1543 2 -1.0000000000000000e+00 1.3439779020410732e+01 7.2386761983298191e+00 1.3410804750039507e+01 5 8 -8
345 345 1 1.0000000000000000e+00 1.2922470639258043e+01 4.5129882142811484e+00 1.5979678188856782e+01 -4 -8 -3
576 576 1 1.0000000000000000e+00 1.5120306703593274e+01 3.1105557323941935e-01 1.6905584067305409e+01 12 -7 1
28 28 1 1.0000000000000000e+00 1.0539773950153904e+01 4.3539983512749669e-01 1.4429309296694859e+01 -1 -6 7
913 913 2 -1.0000000000000000e+00 9.4291964452586967e+00 -7.5876095245330166e-01 1.2226779504024060e+01 -1 5 -4
1668 1668 2 -1.0000000000000000e+00 1.2906905393452824e+01 -7.3809877952764313e-01 1.3679717404815230e+01 -5 -1 4
1186 1186 2 -1.0000000000000000e+00 1.3567585759726137e+01 6.6764523725889469e-01 9.7231573008446599e+00 4 4 -5
1101 1101 2 -1.0000000000000000e+00 1.7171199975065129e+01 5.9212137076873805e+00 1.0526191964366163e+01 2 -6 -5
1696 1696 2 -1.0000000000000000e+00 1.6686871785417427e+01 -7.2413298704067819e-01 1.3770088125907609e+01 9 1 -2
1484 1484 2 -1.0000000000000000e+00 1.1101771702073172e+01 7.4065117583361291e+00 1.6843131055228024e+01 2 -4 15
84 84 1 1.0000000000000000e+00 1.6217868096381476e+01 6.8709521971038567e+00 1.3342958934274726e+01 2 -10 9
1281 1281 2 -1.0000000000000000e+00 1.7772174496178494e+01 1.3989937604485909e+00 1.0483643545148073e+01 2 0 -5
391 391 1 1.0000000000000000e+00 1.6980331234982099e+01 4.7711033649473942e+00 1.6554799780240735e+01 1 -2 3
517 517 1 1.0000000000000000e+00 8.4640809390206329e+00 9.9950839787660684e+00 9.1933199039520392e+00 0 -6 -6
376 376 1 1.0000000000000000e+00 -1.0012996759409025e+00 1.6387333673669058e+01 1.7239328218463491e+01 6 6 -4
1550 1550 2 -1.0000000000000000e+00 -6.8377281765779974e-01 1.7424657581351500e+01 1.2304088107290658e+01 2 1 9
487 487 1 1.0000000000000000e+00 6.7669681984863583e+00 1.6520314092071334e+01 1.4572023639174946e+01 5 -1 -4
1689 1689 2 -1.0000000000000000e+00 2.1779235565147403e+00 1.0983415901911988e+01 9.4812908888687417e+00 8 -6 6
45 45 1 1.0000000000000000e+00 1.3061732101528643e+00 1.3938519610199467e+01 9.9843630629734470e+00 3 -4 0
440 440 1 1.0000000000000000e+00 1.3043709427963634e+01 1.7030959681095851e+01 1.7507853861880093e+01 -1 -8 -7
613 613 1 1.0000000000000000e+00 -8.4496929157604361e-01 1.1377691666012195e+01 1.1560486607556394e+01 12 1 -2
592 592 1 1.0000000000000000e+00 6.0254371161296580e+00 9.9361319525183234e+00 1.3549031382073951e+01 4 5 5
126 126 1 1.0000000000000000e+00 1.5660312467929517e+01 -6.2643610715465248e-01 1.0973267633749296e+01 1 4 -2
285 285 1 1.0000000000000000e+00 3.6995016077892497e+00 1.1959422969874808e+01 1.1506449768686561e+01 2 0 7
490 490 1 1.0000000000000000e+00 3.5117288510577835e+00 8.4197250235396019e+00 9.6057401167293168e+00 4 -2 -2
769 769 1 1.0000000000000000e+00 1.6987873425222151e+01 1.5758043488763569e+01 1.7258779234218764e+01 -1 -7 6
1022 1022 2 -1.0000000000000000e+00 2.9977164852064395e+00 1.5495419311877820e+01 1.1666661016467327e+01 9 4 0
101 101 1 1.0000000000000000e+00 5.2310507423749915e+00 1.7432287540418582e+01 1.0037642243849312e+01 6 1 4
30 30 1 1.0000000000000000e+00 1.8574503335630483e+00 1.3818362905232744e+01 1.5441495702587012e+01 -9 0 6
1572 1572 2 -1.0000000000000000e+00 4.1525941040671812e+00 9.4869874164631582e+00 1.2245548039662115e+01 -2 10 1
985 985 2 -1.0000000000000000e+00 3.8919524971910833e+00 1.4228339983402206e+01 1.7371408381318588e+01 -2 8 8
416 416 1 1.0000000000000000e+00 2.0960596206740840e+00 9.3180147647983720e+00 1.4412742181294204e+01 4 2 -7
1625 1625 2 -1.0000000000000000e+00 1.1223664217457554e+00 1.2749885878070922e+01 1.2616610859447533e+01 10 -3 1
1201 1201 2 -1.0000000000000000e+00 2.6934719890432510e+00 1.1223295870631143e+01 1.5899803779621291e+01 2 1 0
1690 1690 2 -1.0000000000000000e+00 6.3819234589581972e+00 1.2153736699592050e+01 1.1799299490167980e+01 -7 6 -1
1700 1700 2 -1.0000000000000000e+00 8.4401941844342576e-01 1.5874738069187858e+01 1.5755849935852973e+01 0 4 9
1331 1331 2 -1.0000000000000000e+00 7.2758357824738020e+00 1.7640468353941181e+01 1.1798175622696146e+01 4 -7 2
622 622 1 1.0000000000000000e+00 3.5022177548047364e+00 1.6585049584374111e+01 1.7766220007758296e+01 0 11 -5
720 720 1 1.0000000000000000e+00 2.4515936376663867e+00 1.0009692686559125e+01 1.8024989396570184e+01 -2 5 7
841 841 1 1.0000000000000000e+00 1.8342982057364403e+00 1.6793608459459538e+01 1.3478640021028411e+01 -1 -4 -4
1429 1429 2 -1.0000000000000000e+00 7.4371390564155169e+00 1.2070842457470386e+01 1.6380719155764794e+01 -4 -4 -5
107 107 1 1.0000000000000000e+00 5.3755927627235653e+00 1.2460455189999346e+01 1.7554031154044555e+01 7 14 -5
889 889 2 -1.0000000000000000e+00 1.0755022671298635e+01 9.4992469305723350e+00 1.0579163828095655e+01 -5 -5 -1
771 771 1 1.0000000000000000e+00 1.7356485195479326e+01 1.0192646311605262e+01 1.6523104386546922e+01 -6 6 14
382 382 1 1.0000000000000000e+00 1.2235328773837558e+01 9.0962983911794790e+00 1.4579016312438927e+01 -3 -3 12
342 342 1 1.0000000000000000e+00 1.4257263728153726e+01 1.7679773105437828e+01 1.3582062564769043e+01 -3 -12 -6
1114 1114 2 -1.0000000000000000e+00 1.2887808916947240e+01 1.5782814301797204e+01 1.4672097268185382e+01 6 6 4
603 603 1 1.0000000000000000e+00 7.6976593144545156e+00 1.4241289051619455e+01 1.1012926399216992e+01 2 -1 -3
14 14 1 1.0000000000000000e+00 1.3600411245277844e+01 8.0050265303040504e+00 1.0360681394336659e+01 8 -4 -1
953 953 2 -1.0000000000000000e+00 9.1299290486570328e+00 9.5333851691183824e+00 1.4196634277887167e+01 -3 -6 5
1099 1099 2 -1.0000000000000000e+00 1.3777374952308030e+01 1.2436044930145833e+01 1.0228551712082718e+01 -10 -4 -7
1041 1041 2 -1.0000000000000000e+00 9.0582207959169185e+00 1.5276767233046098e+01 8.6795334544621632e+00 8 0 9
827 827 1 1.0000000000000000e+00 1.4332820285429918e+01 1.7393085838356676e+01 9.2989979530756059e+00 -1 7 8
1415 1415 2 -1.0000000000000000e+00 1.6560590284181746e+01 1.2713055793954771e+01 1.6834604202269375e+01 -3 1 -4
1268 1268 2 -1.0000000000000000e+00 1.7342341834591128e+01 9.0828541327252506e+00 1.2140731964140045e+01 -2 -1 6
1026 1026 2 -1.0000000000000000e+00 1.4804428806358528e+01 1.0039863344916455e+01 1.7891459392141467e+01 1 -13 -6
715 715 1 1.0000000000000000e+00 1.2422721555909296e+01 1.4628340336848247e+01 1.2613297117789198e+01 7 -5 -12
1025 1025 2 -1.0000000000000000e+00 1.3192652631100909e+01 1.1685193087315803e+01 1.3752364843382988e+01 -10 4 3
1520 1520 2 -1.0000000000000000e+00 1.0226679194264033e+01 1.3717755976862881e+01 1.2523466195346876e+01 0 1 -1
967 967 2 -1.0000000000000000e+00 1.7719586796972017e+01 1.3614134450587068e+01 8.5662623689018904e+00 -1 -6 3
242 242 1 1.0000000000000000e+00 9.0417106820519884e+00 1.2213908680074354e+01 1.4216097981141413e+01 3 4 -3
524 524 1 1.0000000000000000e+00 1.4023662399495109e+01 1.2645123403688318e+01 1.6145971018552885e+01 4 -6 0
888 888 2 -1.0000000000000000e+00 1.4867908056015752e+01 1.5779387361423538e+01 1.1102058897564396e+01 -4 -10 4
494 494 1 1.0000000000000000e+00 1.5223816067220469e+01 1.2876156041302497e+01 1.2108591235996062e+01 4 3 -7
281 281 1 1.0000000000000000e+00 1.1449719714258611e+01 1.1300811535080008e+01 1.2152163146405213e+01 5 -7 -2
162 162 1 1.0000000000000000e+00 9.3877698103013412e+00 1.0173868348087554e+01 1.7091276046683401e+01 -9 2 7
1133 1133 2 -1.0000000000000000e+00 1.1699045327752803e+01 1.1942577716232551e+01 1.6802738709279303e+01 0 9 -6
936 936 2 -1.0000000000000000e+00 -3.3000200587705275e-01 7.8521833429784262e+00 1.8165752889728058e+01 8 6 1
1567 1567 2 -1.0000000000000000e+00 6.9060010151617091e+00 7.2932306797871140e+00 8.3782782474772013e+00 8 -6 -1
1097 1097 2 -1.0000000000000000e+00 1.8884213292068350e+00 2.0530846928443474e+00 2.1797554105955616e+01 -6 9 3
1073 1073 2 -1.0000000000000000e+00 6.3806206762119979e+00 1.1161395503348097e+00 2.2427065882781960e+01 -4 -7 -11
